[7l----system---- ------memory-usage-----
16-09 16:27:40|9117M 1956M  266M  671M
16-09 16:27:50|9117M 1956M  266M  671M
16-09 16:28:00|9117M 1956M  266M  671M
16-09 16:28:10|9117M 1956M  266M  671M
16-09 16:28:20|9117M 1956M  267M  671M
16-09 16:28:30|9117M 1956M  267M  671M
16-09 16:28:40|9117M 1956M  267M  671M
16-09 16:28:50|9117M 1956M  267M  671M
16-09 16:29:00|9117M 1956M  267M  670M
16-09 16:29:10|9117M 1956M  267M  670M
16-09 16:29:20|9117M 1956M  267M  670M
16-09 16:29:30|9117M 1956M  267M  670M
16-09 16:29:40|9117M 1956M  267M  670M
16-09 16:29:50|9117M 1956M  267M  670M
16-09 16:30:00|9117M 1956M  267M  670M
16-09 16:30:10|9117M 1956M  267M  670M
16-09 16:30:20|9117M 1956M  267M  669M
16-09 16:30:30|9117M 1956M  268M  669M
16-09 16:30:40|9117M 1956M  268M  669M
16-09 16:30:50|9117M 1956M  268M  669M
16-09 16:31:00|9117M 1956M  268M  669M
16-09 16:31:10|9117M 1956M  268M  669M
16-09 16:31:20|9117M 1956M  268M  669M
16-09 16:31:30|9117M 1956M  268M  669M
16-09 16:31:40|9117M 1956M  268M  669M
16-09 16:31:50|9118M 1956M  268M  668M
16-09 16:32:00|9117M 1956M  268M  669M
16-09 16:32:10|9117M 1956M  268M  669M
16-09 16:32:20|9117M 1956M  268M  669M
16-09 16:32:30|9117M 1956M  268M  669M
16-09 16:32:40|9117M 1956M  268M  668M
16-09 16:32:50|9117M 1957M  269M  668M
16-09 16:33:00|9117M 1957M  269M  668M
16-09 16:33:10|9117M 1957M  269M  668M
16-09 16:33:20|9117M 1957M  269M  668M
16-09 16:33:30|9117M 1957M  269M  667M
16-09 16:33:40|9117M 1957M  269M  667M
16-09 16:33:50|9117M 1957M  269M  668M
16-09 16:34:00|9117M 1957M  269M  668M
16-09 16:34:10|9117M 1957M  269M  667M
16-09 16:34:20|9117M 1957M  269M  667M
16-09 16:34:30|9117M 1957M  269M  667M
16-09 16:34:40|9117M 1957M  269M  667M
16-09 16:34:50|9117M 1957M  269M  667M
16-09 16:35:00|9117M 1957M  269M  667M
16-09 16:35:10|9117M 1957M  269M  667M
16-09 16:35:20|9117M 1957M  270M  667M
16-09 16:35:30|9117M 1957M  270M  667M
16-09 16:35:40|9117M 1957M  270M  667M
16-09 16:35:50|9117M 1957M  270M  667M
16-09 16:36:00|9117M 1957M  270M  667M
16-09 16:36:10|9117M 1957M  270M  667M
16-09 16:36:20|9117M 1957M  270M  667M
16-09 16:36:30|9116M 1957M  270M  667M
16-09 16:36:40|9117M 1957M  270M  666M
16-09 16:36:50|9117M 1957M  270M  666M
16-09 16:37:00|9117M 1957M  270M  666M
16-09 16:37:10|9116M 1957M  270M  666M
16-09 16:37:20|9117M 1957M  270M  666M
16-09 16:37:30|9117M 1957M  271M  666M
16-09 16:37:40|9117M 1957M  271M  666M
16-09 16:37:50|9117M 1957M  271M  665M
16-09 16:38:00|9117M 1957M  271M  665M
16-09 16:38:10|9117M 1957M  271M  665M
16-09 16:38:20|9117M 1957M  271M  665M
16-09 16:38:30|9117M 1957M  271M  665M
16-09 16:38:40|9117M 1957M  271M  665M
16-09 16:38:50|9117M 1957M  271M  665M
16-09 16:39:00|9117M 1957M  271M  665M
16-09 16:39:10|9116M 1957M  271M  665M
16-09 16:39:20|9117M 1957M  271M  665M
16-09 16:39:30|9117M 1957M  271M  665M
16-09 16:39:40|9117M 1957M  271M  665M
16-09 16:39:50|9117M 1957M  271M  664M
16-09 16:40:00|9117M 1957M  272M  664M
16-09 16:40:10|9119M 1958M  272M  662M
16-09 16:40:20|9118M 1958M  272M  663M
16-09 16:40:30|9118M 1958M  272M  663M
16-09 16:40:40|9118M 1958M  272M  662M
16-09 16:40:50|9118M 1958M  272M  663M
16-09 16:41:00|9118M 1958M  272M  662M
16-09 16:41:10|9118M 1958M  272M  662M
16-09 16:41:20|9118M 1958M  272M  662M
16-09 16:41:30|9118M 1958M  272M  662M
16-09 16:41:40|9118M 1958M  272M  662M
16-09 16:41:50|9119M 1958M  273M  661M
16-09 16:42:00|9118M 1958M  273M  661M
16-09 16:42:10|9119M 1958M  273M  661M
16-09 16:42:20|9119M 1958M  273M  661M
16-09 16:42:30|9118M 1958M  273M  661M
16-09 16:42:40|9119M 1958M  273M  661M
16-09 16:42:50|9119M 1958M  273M  660M
16-09 16:43:00|9119M 1958M  273M  661M
16-09 16:43:10|9118M 1958M  273M  661M
16-09 16:43:20|9118M 1958M  273M  661M
16-09 16:43:30|9118M 1958M  273M  661M
16-09 16:43:40|9119M 1958M  273M  660M
16-09 16:43:50|9119M 1958M  273M  660M
16-09 16:44:00|9119M 1958M  273M  660M
16-09 16:44:10|9119M 1958M  273M  660M
16-09 16:44:20|9119M 1958M  273M  660M
16-09 16:44:30|9119M 1958M  273M  660M
16-09 16:44:40|9119M 1958M  274M  660M
16-09 16:44:50|9119M 1958M  274M  660M
16-09 16:45:00|9119M 1958M  274M  660M
16-09 16:45:10|9119M 1958M  274M  659M
16-09 16:45:20|9119M 1958M  274M  659M
16-09 16:45:30|9118M 1958M  274M  660M
16-09 16:45:40|9118M 1958M  274M  660M
16-09 16:45:50|9118M 1958M  274M  659M
16-09 16:46:00|9118M 1958M  274M  659M
16-09 16:46:10|9118M 1958M  274M  659M
16-09 16:46:20|9118M 1958M  274M  659M
16-09 16:46:30|9118M 1958M  274M  659M
16-09 16:46:40|9118M 1958M  275M  659M
16-09 16:46:50|9118M 1958M  275M  659M
16-09 16:47:00|9118M 1958M  275M  659M
16-09 16:47:10|9119M 1958M  275M  659M
16-09 16:47:20|9118M 1958M  275M  659M
16-09 16:47:30|9119M 1958M  275M  658M
16-09 16:47:40|9119M 1958M  275M  658M
16-09 16:47:50|9119M 1959M  275M  658M
16-09 16:48:00|9119M 1959M  275M  658M
16-09 16:48:10|9118M 1959M  275M  658M
16-09 16:48:20|9118M 1959M  275M  658M
16-09 16:48:30|9118M 1959M  275M  658M
16-09 16:48:40|9118M 1959M  275M  658M
16-09 16:48:50|9119M 1959M  275M  657M
16-09 16:49:00|9119M 1959M  275M  657M
16-09 16:49:10|9119M 1959M  276M  657M
16-09 16:49:20|9118M 1959M  276M  657M
16-09 16:49:30|9119M 1959M  276M  657M
16-09 16:49:40|9118M 1959M  276M  657M
16-09 16:49:50|9118M 1959M  276M  657M
16-09 16:50:00|9119M 1959M  276M  657M
16-09 16:50:10|9119M 1959M  276M  657M
16-09 16:50:20|9118M 1959M  276M  657M
16-09 16:50:30|9119M 1959M  276M  657M
16-09 16:50:40|9119M 1959M  276M  656M
16-09 16:50:50|9118M 1959M  276M  656M
16-09 16:51:00|9118M 1959M  276M  656M
16-09 16:51:10|9118M 1959M  276M  656M
16-09 16:51:20|9119M 1959M  276M  656M
16-09 16:51:30|9119M 1959M  276M  656M
16-09 16:51:40|9118M 1959M  277M  656M
16-09 16:51:50|9119M 1959M  277M  656M
16-09 16:52:00|9119M 1959M  277M  656M
16-09 16:52:10|9119M 1959M  277M  656M
16-09 16:52:20|9119M 1959M  277M  655M
16-09 16:52:30|9119M 1959M  277M  656M
16-09 16:52:40|9119M 1959M  277M  655M
16-09 16:52:50|9119M 1959M  277M  655M
16-09 16:53:00|9119M 1959M  277M  655M
16-09 16:53:10|9118M 1959M  277M  655M
16-09 16:53:20|9119M 1959M  277M  655M
16-09 16:53:30|9118M 1959M  277M  655M
16-09 16:53:40|9119M 1959M  278M  655M
16-09 16:53:50|9118M 1959M  278M  655M
16-09 16:54:00|9117M 1959M  278M  656M
16-09 16:54:10|9117M 1959M  278M  656M
16-09 16:54:20|9117M 1959M  278M  656M
16-09 16:54:30|9116M 1959M  278M  656M
16-09 16:54:40|9117M 1959M  278M  656M
16-09 16:54:50|9117M 1960M  278M  656M
16-09 16:55:00|9117M 1960M  278M  656M
16-09 16:55:10|9117M 1960M  278M  656M
16-09 16:55:20|9117M 1960M  278M  656M
16-09 16:55:30|9116M 1960M  278M  656M
16-09 16:55:40|9117M 1960M  278M  656M
16-09 16:55:50|9117M 1960M  278M  655M
16-09 16:56:00|9116M 1960M  278M  656M
16-09 16:56:10|9116M 1960M  278M  656M
16-09 16:56:20|9117M 1960M  279M  655M
16-09 16:56:30|9116M 1960M  279M  655M
16-09 16:56:40|9117M 1960M  279M  655M
16-09 16:56:50|9117M 1960M  279M  654M
16-09 16:57:00|9117M 1960M  279M  655M
16-09 16:57:10|9117M 1960M  279M  654M
16-09 16:57:20|9117M 1960M  279M  654M
16-09 16:57:30|9117M 1960M  279M  654M
16-09 16:57:40|9117M 1960M  279M  654M
16-09 16:57:50|9117M 1960M  279M  654M
16-09 16:58:00|9117M 1960M  279M  654M
16-09 16:58:10|9117M 1960M  280M  653M
16-09 16:58:20|9117M 1960M  280M  654M
16-09 16:58:30|9117M 1960M  280M  653M
16-09 16:58:40|9117M 1960M  280M  653M
16-09 16:58:50|9117M 1960M  280M  653M
16-09 16:59:00|9117M 1960M  280M  654M
16-09 16:59:10|9117M 1960M  280M  654M
16-09 16:59:20|9117M 1960M  280M  653M
16-09 16:59:30|9117M 1960M  280M  653M
16-09 16:59:40|9117M 1960M  280M  653M
16-09 16:59:50|9117M 1960M  280M  653M
16-09 17:00:00|9116M 1960M  280M  653M
16-09 17:00:10|9117M 1960M  280M  653M
16-09 17:00:20|9117M 1960M  280M  653M
16-09 17:00:30|9117M 1960M  280M  653M
16-09 17:00:40|9117M 1960M  280M  653M
16-09 17:00:50|9116M 1960M  280M  653M
16-09 17:01:00|9116M 1960M  281M  653M
16-09 17:01:10|9117M 1960M  281M  652M
16-09 17:01:20|9116M 1960M  281M  653M
16-09 17:01:30|9117M 1960M  281M  652M
16-09 17:01:40|9117M 1960M  281M  652M
16-09 17:01:50|9116M 1960M  281M  652M
16-09 17:02:00|9116M 1960M  281M  652M
16-09 17:02:10|9117M 1960M  281M  651M
16-09 17:02:20|9117M 1961M  281M  651M
16-09 17:02:30|9116M 1961M  281M  652M
16-09 17:02:40|9117M 1961M  281M  651M
16-09 17:02:50|9117M 1961M  281M  652M
16-09 17:03:00|9116M 1961M  282M  652M
16-09 17:03:10|9116M 1961M  282M  652M
16-09 17:03:20|9116M 1961M  282M  651M
16-09 17:03:30|9116M 1961M  282M  652M
16-09 17:03:40|9117M 1961M  282M  651M
16-09 17:03:50|9117M 1961M  282M  651M
16-09 17:04:00|9117M 1961M  282M  651M
16-09 17:04:10|9117M 1961M  282M  651M
16-09 17:04:20|9117M 1961M  282M  651M
16-09 17:04:30|9116M 1961M  282M  651M
16-09 17:04:40|9117M 1961M  282M  650M
16-09 17:04:50|9117M 1961M  282M  650M
16-09 17:05:00|9117M 1961M  282M  650M
16-09 17:05:10|9117M 1961M  282M  650M
16-09 17:05:20|9117M 1961M  282M  650M
16-09 17:05:30|9117M 1961M  282M  650M
16-09 17:05:40|9116M 1961M  283M  650M
16-09 17:05:50|9117M 1961M  283M  650M
16-09 17:06:00|9117M 1961M  283M  650M
16-09 17:06:10|9117M 1961M  283M  649M
16-09 17:06:20|9117M 1961M  283M  649M
16-09 17:06:30|9117M 1961M  283M  649M
16-09 17:06:40|9116M 1961M  283M  649M
16-09 17:06:50|9117M 1961M  283M  649M
16-09 17:07:00|9116M 1961M  283M  649M
16-09 17:07:10|9117M 1961M  283M  649M
16-09 17:07:20|9116M 1961M  283M  649M
16-09 17:07:30|9117M 1961M  283M  649M
16-09 17:07:40|9117M 1961M  283M  649M
16-09 17:07:50|9117M 1961M  284M  649M
16-09 17:08:00|9117M 1961M  284M  649M
16-09 17:08:10|9117M 1961M  284M  649M
16-09 17:08:20|9117M 1961M  284M  648M
16-09 17:08:30|9117M 1961M  284M  648M
16-09 17:08:40|9117M 1961M  284M  648M
16-09 17:08:50|9117M 1961M  284M  648M
16-09 17:09:00|9116M 1961M  284M  649M
16-09 17:09:10|9116M 1961M  284M  648M
16-09 17:09:20|9117M 1961M  284M  648M
16-09 17:09:30|9116M 1961M  284M  648M
16-09 17:09:40|9116M 1961M  284M  648M
16-09 17:09:50|9117M 1962M  284M  648M
16-09 17:10:00|9117M 1962M  285M  647M
16-09 17:10:10|9117M 1962M  285M  647M
16-09 17:10:20|9117M 1962M  285M  647M
16-09 17:10:30|9117M 1962M  285M  647M
16-09 17:10:40|9117M 1962M  285M  647M
16-09 17:10:50|9117M 1962M  285M  647M
16-09 17:11:00|9117M 1962M  285M  646M
16-09 17:11:10|9116M 1962M  285M  647M
16-09 17:11:20|9117M 1962M  285M  647M
16-09 17:11:30|9116M 1962M  285M  647M
16-09 17:11:40|9116M 1962M  285M  647M
16-09 17:11:50|9117M 1962M  285M  646M
16-09 17:12:00|9117M 1962M  285M  646M
16-09 17:12:10|9117M 1962M  285M  646M
16-09 17:12:20|9117M 1962M  285M  646M
16-09 17:12:30|9117M 1962M  285M  646M
16-09 17:12:40|9117M 1962M  286M  646M
16-09 17:12:50|9117M 1962M  286M  646M
16-09 17:13:00|9117M 1962M  286M  646M
16-09 17:13:10|9117M 1962M  286M  646M
16-09 17:13:20|9117M 1962M  286M  645M
16-09 17:13:30|9117M 1962M  286M  645M
16-09 17:13:40|9117M 1962M  286M  646M
16-09 17:13:50|9117M 1962M  286M  645M
16-09 17:14:00|9117M 1962M  286M  645M
16-09 17:14:10|9117M 1962M  286M  645M
16-09 17:14:20|9117M 1962M  286M  645M
16-09 17:14:30|9117M 1962M  287M  645M
16-09 17:14:40|9117M 1962M  287M  644M
16-09 17:14:50|9117M 1962M  287M  644M
16-09 17:15:00|9117M 1962M  287M  644M
16-09 17:15:10|9116M 1962M  287M  645M
16-09 17:15:20|9117M 1962M  287M  644M
16-09 17:15:30|9117M 1962M  287M  644M
16-09 17:15:40|9117M 1962M  287M  644M
16-09 17:15:50|9117M 1962M  287M  644M
16-09 17:16:00|9117M 1962M  287M  644M
16-09 17:16:10|9117M 1962M  287M  644M
16-09 17:16:20|9117M 1962M  287M  644M
16-09 17:16:30|9117M 1962M  287M  644M
16-09 17:16:40|9116M 1962M  287M  644M
16-09 17:16:50|9116M 1962M  287M  644M
16-09 17:17:00|9117M 1962M  287M  644M
16-09 17:17:10|9116M 1962M  287M  644M
16-09 17:17:20|9116M 1963M  288M  644M
16-09 17:17:30|9117M 1963M  288M  643M
16-09 17:17:40|9117M 1963M  288M  643M
16-09 17:17:50|9117M 1963M  288M  643M
16-09 17:18:00|9117M 1963M  288M  642M
16-09 17:18:10|9117M 1963M  288M  643M
16-09 17:18:20|9117M 1963M  288M  642M
16-09 17:18:30|9117M 1963M  288M  642M
16-09 17:18:40|9117M 1963M  288M  642M
16-09 17:18:50|9116M 1963M  288M  643M
16-09 17:19:00|9116M 1963M  288M  643M
16-09 17:19:10|9117M 1963M  289M  642M
16-09 17:19:20|9117M 1963M  289M  642M
16-09 17:19:30|9117M 1963M  289M  642M
16-09 17:19:40|9117M 1963M  289M  642M
16-09 17:19:50|9117M 1963M  289M  642M
16-09 17:20:00|9117M 1963M  289M  642M
16-09 17:20:10|9117M 1963M  289M  642M
16-09 17:20:20|9117M 1963M  289M  642M
16-09 17:20:30|9117M 1963M  289M  642M
16-09 17:20:40|9117M 1963M  289M  641M
16-09 17:20:50|9117M 1963M  289M  641M
16-09 17:21:00|9117M 1963M  289M  641M
16-09 17:21:10|9117M 1963M  289M  641M
16-09 17:21:20|9117M 1963M  289M  641M
16-09 17:21:30|9117M 1963M  289M  641M
16-09 17:21:40|9117M 1963M  289M  641M
16-09 17:21:50|9117M 1963M  290M  640M
16-09 17:22:00|9117M 1963M  290M  641M
16-09 17:22:10|9117M 1963M  290M  640M
16-09 17:22:20|9117M 1963M  290M  640M
16-09 17:22:30|9118M 1963M  290M  639M
16-09 17:22:40|9117M 1963M  290M  640M
16-09 17:22:50|9117M 1963M  290M  640M
16-09 17:23:00|9117M 1963M  290M  640M
16-09 17:23:10|9117M 1963M  290M  640M
16-09 17:23:20|9117M 1963M  290M  640M
16-09 17:23:30|9117M 1963M  290M  640M
16-09 17:23:40|9117M 1963M  290M  640M
16-09 17:23:50|9117M 1963M  290M  639M
16-09 17:24:00|9117M 1963M  291M  639M
16-09 17:24:10|9117M 1963M  291M  639M
16-09 17:24:20|9117M 1963M  291M  639M
16-09 17:24:30|9116M 1963M  291M  640M
16-09 17:24:40|9117M 1963M  291M  639M
16-09 17:24:50|9116M 1963M  291M  640M
16-09 17:25:00|9117M 1964M  291M  639M
16-09 17:25:10|9117M 1964M  291M  639M
16-09 17:25:20|9116M 1964M  291M  640M
16-09 17:25:30|9117M 1964M  291M  639M
16-09 17:25:40|9117M 1964M  291M  638M
16-09 17:25:50|9117M 1964M  291M  638M
16-09 17:26:00|9117M 1964M  291M  638M
16-09 17:26:10|9117M 1964M  291M  638M
16-09 17:26:20|9117M 1964M  292M  638M
16-09 17:26:30|9117M 1964M  292M  638M
16-09 17:26:40|9117M 1964M  292M  638M
16-09 17:26:50|9117M 1964M  292M  638M
16-09 17:27:00|9117M 1964M  292M  638M
16-09 17:27:10|9117M 1964M  292M  638M
16-09 17:27:20|9116M 1964M  292M  638M
16-09 17:27:30|9117M 1964M  292M  637M
16-09 17:27:40|9116M 1964M  292M  638M
16-09 17:27:50|9117M 1964M  292M  637M
16-09 17:28:00|9117M 1964M  292M  637M
16-09 17:28:10|9117M 1964M  292M  637M
16-09 17:28:20|9117M 1964M  292M  637M
16-09 17:28:30|9117M 1964M  292M  637M
16-09 17:28:40|9117M 1964M  292M  637M
16-09 17:28:50|9117M 1964M  293M  637M
16-09 17:29:00|9117M 1964M  293M  636M
16-09 17:29:10|9117M 1964M  293M  637M
16-09 17:29:20|9117M 1964M  293M  637M
16-09 17:29:30|9117M 1964M  293M  636M
16-09 17:29:40|9117M 1964M  293M  636M
16-09 17:29:50|9118M 1964M  293M  635M
16-09 17:30:00|9117M 1964M  293M  636M
16-09 17:30:10|9117M 1964M  293M  636M
16-09 17:30:20|9117M 1964M  293M  636M
16-09 17:30:30|9117M 1964M  293M  635M
16-09 17:30:40|9117M 1964M  293M  635M
16-09 17:30:50|9117M 1964M  294M  635M
16-09 17:31:00|9117M 1964M  294M  635M
16-09 17:31:10|9117M 1964M  294M  635M
16-09 17:31:20|9116M 1964M  294M  636M
16-09 17:31:30|9117M 1964M  294M  635M
16-09 17:31:40|9117M 1964M  294M  635M
16-09 17:31:50|9117M 1964M  294M  635M
16-09 17:32:00|9117M 1964M  294M  635M
16-09 17:32:10|9117M 1964M  294M  635M
16-09 17:32:20|9117M 1964M  294M  635M
16-09 17:32:30|9117M 1964M  294M  635M
16-09 17:32:40|9116M 1964M  294M  635M
16-09 17:32:50|9116M 1965M  294M  635M
16-09 17:33:00|9117M 1965M  294M  635M
16-09 17:33:10|9117M 1965M  294M  635M
16-09 17:33:20|9117M 1965M  294M  634M
16-09 17:33:30|9117M 1965M  294M  635M
16-09 17:33:40|9117M 1965M  295M  634M
16-09 17:33:50|9117M 1965M  295M  634M
16-09 17:34:00|9117M 1965M  295M  634M
16-09 17:34:10|9117M 1965M  295M  634M
16-09 17:34:20|9117M 1965M  295M  634M
16-09 17:34:30|9117M 1965M  295M  633M
16-09 17:34:40|9117M 1965M  295M  633M
16-09 17:34:50|9117M 1965M  295M  633M
16-09 17:35:00|9117M 1965M  295M  633M
16-09 17:35:10|9117M 1965M  295M  633M
16-09 17:35:20|9117M 1965M  295M  633M
16-09 17:35:30|9117M 1965M  296M  633M
16-09 17:35:40|9117M 1965M  296M  633M
16-09 17:35:50|9117M 1965M  296M  633M
16-09 17:36:00|9117M 1965M  296M  633M
16-09 17:36:10|9117M 1965M  296M  632M
16-09 17:36:20|9118M 1965M  296M  632M
16-09 17:36:30|9117M 1965M  296M  632M
16-09 17:36:40|9117M 1965M  296M  632M
16-09 17:36:50|9117M 1965M  296M  632M
16-09 17:37:00|9117M 1965M  296M  632M
16-09 17:37:10|9117M 1965M  296M  632M
16-09 17:37:20|9117M 1965M  296M  632M
16-09 17:37:30|9117M 1965M  296M  632M
16-09 17:37:40|9117M 1965M  296M  632M
16-09 17:37:50|9117M 1965M  296M  632M
16-09 17:38:00|9117M 1965M  296M  632M
16-09 17:38:10|9117M 1965M  296M  631M
16-09 17:38:20|9117M 1965M  297M  631M
16-09 17:38:30|9117M 1965M  297M  631M
16-09 17:38:40|9117M 1965M  297M  631M
16-09 17:38:50|9117M 1965M  297M  631M
16-09 17:39:00|9117M 1965M  297M  631M
16-09 17:39:10|9117M 1965M  297M  631M
16-09 17:39:20|9117M 1965M  297M  631M
16-09 17:39:30|9117M 1965M  297M  631M
16-09 17:39:40|9117M 1965M  297M  631M
16-09 17:39:50|9117M 1965M  297M  631M
16-09 17:40:00|9117M 1965M  297M  630M
16-09 17:40:10|9119M 1965M  297M  629M
16-09 17:40:20|9119M 1966M  297M  628M
16-09 17:40:30|9119M 1966M  298M  628M
16-09 17:40:40|9119M 1966M  298M  628M
16-09 17:40:50|9119M 1966M  298M  628M
16-09 17:41:00|9119M 1966M  298M  628M
16-09 17:41:10|9119M 1966M  298M  628M
16-09 17:41:20|9118M 1966M  298M  628M
16-09 17:41:30|9119M 1966M  298M  628M
16-09 17:41:40|9119M 1966M  298M  627M
16-09 17:41:50|9119M 1966M  298M  628M
16-09 17:42:00|9119M 1966M  298M  627M
16-09 17:42:10|9119M 1966M  298M  628M
16-09 17:42:20|9119M 1966M  298M  628M
16-09 17:42:30|9119M 1966M  298M  627M
16-09 17:42:40|9119M 1966M  298M  627M
16-09 17:42:50|9119M 1966M  299M  627M
16-09 17:43:00|9119M 1966M  299M  627M
16-09 17:43:10|9119M 1966M  299M  627M
16-09 17:43:20|9119M 1966M  299M  627M
16-09 17:43:30|9119M 1966M  299M  626M
16-09 17:43:40|9119M 1966M  299M  626M
16-09 17:43:50|9119M 1966M  299M  626M
16-09 17:44:00|9119M 1966M  299M  626M
16-09 17:44:10|9119M 1966M  299M  626M
16-09 17:44:20|9119M 1966M  299M  626M
16-09 17:44:30|9119M 1966M  299M  626M
16-09 17:44:40|9119M 1966M  299M  626M
16-09 17:44:50|9119M 1966M  299M  626M
16-09 17:45:00|9119M 1966M  299M  625M
16-09 17:45:10|9118M 1966M  300M  626M
16-09 17:45:20|9118M 1966M  300M  626M
16-09 17:45:30|9119M 1966M  300M  626M
16-09 17:45:40|9118M 1966M  300M  626M
16-09 17:45:50|9119M 1966M  300M  625M
16-09 17:46:00|9119M 1966M  300M  625M
16-09 17:46:10|9119M 1966M  300M  625M
16-09 17:46:20|9119M 1966M  300M  625M
16-09 17:46:30|9119M 1966M  300M  625M
16-09 17:46:40|9119M 1966M  300M  625M
16-09 17:46:50|9116M 1966M  300M  627M
16-09 17:47:00|9117M 1966M  300M  626M
16-09 17:47:10|9117M 1966M  300M  627M
16-09 17:47:20|9117M 1966M  301M  626M
16-09 17:47:30|9116M 1967M  301M  627M
16-09 17:47:40|9117M 1967M  301M  626M
16-09 17:47:50|9117M 1967M  301M  626M
16-09 17:48:00|9117M 1967M  301M  626M
16-09 17:48:10|9117M 1967M  301M  626M
16-09 17:48:20|9117M 1967M  301M  626M
16-09 17:48:30|9117M 1967M  301M  626M
16-09 17:48:40|9117M 1967M  301M  626M
16-09 17:48:50|9117M 1967M  301M  626M
16-09 17:49:00|9117M 1967M  301M  625M
16-09 17:49:10|9117M 1967M  301M  625M
16-09 17:49:20|9117M 1967M  301M  625M
16-09 17:49:30|9117M 1967M  301M  625M
16-09 17:49:40|9117M 1967M  301M  625M
16-09 17:49:50|9117M 1967M  301M  625M
16-09 17:50:00|9117M 1967M  302M  625M
16-09 17:50:10|9117M 1967M  302M  624M
16-09 17:50:20|9117M 1967M  302M  625M
16-09 17:50:30|9117M 1967M  302M  625M
16-09 17:50:40|9117M 1967M  302M  624M
16-09 17:50:50|9116M 1967M  302M  625M
16-09 17:51:00|9117M 1967M  302M  624M
16-09 17:51:10|9117M 1967M  302M  624M
16-09 17:51:20|9117M 1967M  302M  624M
16-09 17:51:30|9117M 1967M  302M  624M
16-09 17:51:40|9117M 1967M  302M  624M
16-09 17:51:50|9117M 1967M  303M  623M
16-09 17:52:00|9117M 1967M  303M  624M
16-09 17:52:10|9117M 1967M  303M  623M
16-09 17:52:20|9117M 1967M  303M  623M
16-09 17:52:30|9117M 1967M  303M  623M
16-09 17:52:40|9117M 1967M  303M  623M
16-09 17:52:50|9117M 1967M  303M  623M
16-09 17:53:00|9117M 1967M  303M  623M
16-09 17:53:10|9117M 1967M  303M  623M
16-09 17:53:20|9117M 1967M  303M  623M
16-09 17:53:30|9117M 1967M  303M  623M
16-09 17:53:40|9117M 1967M  303M  623M
16-09 17:53:50|9117M 1967M  303M  623M
16-09 17:54:00|9117M 1967M  303M  623M
16-09 17:54:10|9117M 1967M  303M  622M
16-09 17:54:20|9117M 1967M  303M  622M
16-09 17:54:30|9117M 1967M  303M  622M
16-09 17:54:40|9117M 1967M  304M  622M
16-09 17:54:50|9117M 1967M  304M  622M
16-09 17:55:00|9117M 1968M  304M  622M
16-09 17:55:10|9117M 1968M  304M  622M
16-09 17:55:20|9117M 1968M  304M  622M
16-09 17:55:30|9117M 1968M  304M  622M
16-09 17:55:40|9116M 1968M  304M  622M
16-09 17:55:50|9116M 1968M  304M  622M
16-09 17:56:00|9116M 1968M  304M  622M
16-09 17:56:10|9117M 1968M  304M  621M
16-09 17:56:20|9117M 1968M  304M  621M
16-09 17:56:30|9117M 1968M  305M  621M
16-09 17:56:40|9116M 1968M  305M  622M
16-09 17:56:50|9116M 1968M  305M  621M
16-09 17:57:00|9117M 1968M  305M  621M
16-09 17:57:10|9116M 1968M  305M  621M
16-09 17:57:20|9117M 1968M  305M  621M
16-09 17:57:30|9117M 1968M  305M  621M
16-09 17:57:40|9117M 1968M  305M  621M
16-09 17:57:50|9117M 1968M  305M  621M
16-09 17:58:00|9117M 1968M  305M  621M
16-09 17:58:10|9117M 1968M  305M  621M
16-09 17:58:20|9117M 1968M  305M  620M
16-09 17:58:30|9117M 1968M  305M  620M
16-09 17:58:40|9117M 1968M  305M  620M
16-09 17:58:50|9117M 1968M  305M  620M
16-09 17:59:00|9117M 1968M  305M  620M
16-09 17:59:10|9117M 1968M  306M  620M
16-09 17:59:20|9117M 1968M  306M  619M
16-09 17:59:30|9117M 1968M  306M  619M
16-09 17:59:40|9117M 1968M  306M  619M
16-09 17:59:50|9117M 1968M  306M  619M
16-09 18:00:00|9117M 1968M  306M  619M
16-09 18:00:10|9117M 1968M  306M  619M
16-09 18:00:20|9117M 1968M  306M  619M
16-09 18:00:30|9117M 1968M  306M  619M
16-09 18:00:40|9117M 1968M  306M  619M
16-09 18:00:50|9117M 1968M  306M  618M
16-09 18:01:00|9118M 1968M  306M  618M
16-09 18:01:10|9117M 1968M  306M  618M
16-09 18:01:20|9117M 1968M  307M  619M
16-09 18:01:30|9117M 1968M  307M  618M
16-09 18:01:40|9117M 1968M  307M  618M
16-09 18:01:50|9117M 1968M  307M  618M
16-09 18:02:00|9117M 1968M  307M  618M
16-09 18:02:10|9117M 1968M  307M  618M
16-09 18:02:20|9117M 1968M  307M  618M
16-09 18:02:30|9117M 1968M  307M  618M
16-09 18:02:40|9117M 1969M  307M  618M
16-09 18:02:50|9116M 1969M  307M  618M
16-09 18:03:00|9117M 1969M  307M  618M
16-09 18:03:10|9116M 1969M  307M  618M
16-09 18:03:20|9117M 1969M  307M  618M
16-09 18:03:30|9117M 1969M  307M  617M
16-09 18:03:40|9117M 1969M  308M  617M
16-09 18:03:50|9117M 1969M  308M  617M
16-09 18:04:00|9117M 1969M  308M  617M
16-09 18:04:10|9117M 1969M  308M  617M
16-09 18:04:20|9117M 1969M  308M  616M
16-09 18:04:30|9117M 1969M  308M  616M
